agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,next_month_new_policy_count
026ffb43,40,2020-05-01,2023-04-01,2024-03-01,2,6,13,24,2,3,2,9,3,6,8,17,33,2443914,538128,51,99,18.0
026ffb43,40,2020-05-01,2023-04-01,2024-04-01,0,4,7,14,1,3,2,13,2,4,7,13,18,127044,18439,26,36,22.0
026ffb43,40,2020-05-01,2023-04-01,2024-05-01,3,2,12,19,1,2,0,11,2,4,0,6,22,789360,154912,0,154,18.0
026ffb43,40,2020-05-01,2023-04-01,2024-06-01,0,3,5,11,0,5,1,10,0,8,1,9,18,1234098,159301,18,72,12.0
026ffb43,40,2020-05-01,2023-04-01,2024-07-01,3,5,0,11,2,3,6,12,4,6,6,16,12,250500,59632,0,48,13.0
0279d0a7,27,2019-07-01,2023-08-01,2023-01-01,0,0,15,20,1,0,5,7,2,0,11,13,0,0,345524,39,182,27.0
0279d0a7,27,2019-07-01,2023-08-01,2023-02-01,1,6,9,20,3,2,5,15,4,6,11,21,27,164754,18101,63,0,28.0
0279d0a7,27,2019-07-01,2023-08-01,2023-03-01,3,6,10,22,0,1,2,18,1,4,6,11,28,2487688,446509,0,224,21.0
0279d0a7,27,2019-07-01,2023-08-01,2023-04-01,2,4,9,20,4,6,7,18,5,10,9,24,21,849702,173453,48,42,17.0
0279d0a7,27,2019-07-01,2023-08-01,2023-05-01,3,4,0,12,4,2,9,16,5,2,12,19,17,1591727,206472,76,85,17.0
0279d0a7,27,2019-07-01,2023-08-01,2023-06-01,3,4,3,12,1,5,4,11,1,8,6,15,17,1449267,394663,60,85,0.0
0279d0a7,27,2019-07-01,2023-08-01,2023-07-01,1,5,20,27,1,5,9,24,2,9,12,23,0,0,555959,69,196,29.0
0279d0a7,27,2019-07-01,2023-08-01,2023-08-01,3,5,14,25,4,0,5,15,5,1,6,12,29,1562549,358999,24,261,29.0
0279d0a7,27,2019-07-01,2023-08-01,2023-09-01,3,3,15,23,2,6,6,17,2,10,7,19,29,597284,161766,76,116,32.0
0279d0a7,27,2019-07-01,2023-08-01,2023-10-01,3,6,16,27,1,6,1,12,1,7,2,10,32,868544,243636,10,160,26.0
0279d0a7,27,2019-07-01,2023-08-01,2023-11-01,1,0,17,22,2,2,6,17,2,3,8,13,26,2141776,638219,0,156,25.0
0279d0a7,27,2019-07-01,2023-08-01,2023-12-01,2,6,15,24,2,3,4,12,4,3,8,15,25,2155525,271795,45,75,25.0
0279d0a7,27,2019-07-01,2023-08-01,2024-01-01,1,5,10,19,4,5,6,17,4,5,6,15,25,413275,111425,60,175,17.0
0279d0a7,27,2019-07-01,2023-08-01,2024-02-01,1,2,4,8,1,1,6,9,2,3,9,14,17,353175,66347,56,34,0.0
0279d0a7,27,2019-07-01,2023-08-01,2024-03-01,0,2,20,25,0,6,7,15,2,7,13,22,0,0,457516,66,112,30.0
0279d0a7,27,2019-07-01,2023-08-01,2024-04-01,2,4,16,26,4,2,3,11,6,5,8,19,30,473550,81603,19,0,22.0
0279d0a7,27,2019-07-01,2023-08-01,2024-05-01,1,4,8,17,1,5,1,16,2,9,5,16,22,223564,56200,0,110,29.0
0279d0a7,27,2019-07-01,2023-08-01,2024-06-01,3,6,8,21,4,6,9,20,6,8,12,26,29,543373,140312,0,203,29.0
0279d0a7,27,2019-07-01,2023-08-01,2024-07-01,1,4,12,21,4,2,6,20,6,3,10,19,29,2130891,233396,19,232,15.0
03216cb4,53,2022-11-01,2023-09-01,2023-01-01,1,1,9,14,0,3,6,13,1,7,7,15,15,1125765,241808,0,0,17.0
03216cb4,53,2022-11-01,2023-09-01,2023-02-01,1,0,6,11,4,3,1,10,6,7,3,16,17,173910,18711,32,136,13.0
03216cb4,53,2022-11-01,2023-09-01,2023-03-01,3,3,0,7,3,1,4,9,4,5,5,14,13,501878,139496,42,52,22.0
03216cb4,53,2022-11-01,2023-09-01,2023-04-01,1,3,9,17,1,0,9,12,1,3,14,18,22,1072148,129750,36,88,0.0
03216cb4,53,2022-11-01,2023-09-01,2023-05-01,3,4,11,22,0,6,9,20,2,10,13,25,0,0,305907,50,270,9.0
03216cb4,53,2022-11-01,2023-09-01,2023-06-01,1,5,0,7,0,5,1,7,2,6,7,15,9,889929,187619,15,72,0.0
03216cb4,53,2022-11-01,2023-09-01,2023-07-01,0,0,6,7,4,1,2,8,6,1,6,13,0,0,222063,26,77,27.0
03216cb4,53,2022-11-01,2023-09-01,2023-08-01,3,5,12,25,0,3,2,6,2,7,7,16,27,761751,153649,48,216,11.0
03216cb4,53,2022-11-01,2023-09-01,2023-09-01,0,3,1,6,1,3,6,11,3,3,8,14,11,322773,40800,42,99,30.0
03216cb4,53,2022-11-01,2023-09-01,2023-10-01,3,4,12,22,3,2,2,12,5,3,4,12,30,1704990,498500,12,90,27.0
03216cb4,53,2022-11-01,2023-09-01,2023-11-01,1,4,16,25,3,4,3,20,3,6,9,18,27,1298592,167500,18,189,30.0
03216cb4,53,2022-11-01,2023-09-01,2023-12-01,2,2,17,22,4,6,2,19,4,10,4,18,30,1766790,511417,18,180,24.0
03216cb4,53,2022-11-01,2023-09-01,2024-01-01,1,5,13,20,0,2,4,13,2,4,10,16,24,1639704,473399,16,192,23.0
03216cb4,53,2022-11-01,2023-09-01,2024-02-01,2,4,7,14,3,2,4,10,3,5,10,18,23,578266,86128,36,207,21.0
03216cb4,53,2022-11-01,2023-09-01,2024-03-01,1,3,8,14,3,0,7,12,5,0,11,16,21,1657887,260184,32,168,30.0
03216cb4,53,2022-11-01,2023-09-01,2024-04-01,2,5,13,22,0,6,1,15,1,9,2,12,30,2461800,269351,24,180,13.0
03216cb4,53,2022-11-01,2023-09-01,2024-05-01,2,6,0,12,4,0,0,7,5,2,1,8,13,61711,18292,8,52,15.0
03216cb4,53,2022-11-01,2023-09-01,2024-06-01,0,0,10,13,0,5,5,11,1,9,11,21,15,1090005,214700,21,60,8.0
03216cb4,53,2022-11-01,2023-09-01,2024-07-01,1,3,1,7,1,1,0,4,1,4,4,9,8,471360,104266,0,72,0.0
0330163d,25,2024-02-01,2024-03-01,2024-03-01,3,5,4,13,1,2,4,11,3,4,4,11,18,279540,71094,33,144,38.0
0330163d,25,2024-02-01,2024-03-01,2024-04-01,2,5,20,29,3,0,1,27,5,3,3,11,38,1926866,508701,33,228,24.0
0330163d,25,2024-02-01,2024-03-01,2024-05-01,3,1,10,15,1,0,9,12,2,1,12,15,24,1303008,361713,0,72,15.0
0330163d,25,2024-02-01,2024-03-01,2024-06-01,2,2,1,9,3,6,9,19,3,9,14,26,15,778740,97039,104,90,18.0
0330163d,25,2024-02-01,2024-03-01,2024-07-01,1,4,3,11,0,4,5,10,1,4,7,12,18,824688,136126,24,18,23.0
041aede5,47,2022-04-01,2023-07-01,2023-01-01,1,6,8,17,3,4,5,14,4,6,8,18,24,385824,107619,72,72,24.0
041aede5,47,2022-04-01,2023-07-01,2023-02-01,2,2,15,23,3,3,8,16,3,3,8,14,24,2336664,469010,56,48,26.0
041aede5,47,2022-04-01,2023-07-01,2023-03-01,0,0,20,25,3,3,6,21,5,5,10,20,26,1239706,279095,0,130,11.0
041aede5,47,2022-04-01,2023-07-01,2023-04-01,1,3,3,8,0,4,3,8,0,5,8,13,11,803330,234497,39,55,24.0
041aede5,47,2022-04-01,2023-07-01,2023-05-01,1,6,10,18,0,3,1,9,2,4,3,9,24,1290192,213594,36,0,15.0
041aede5,47,2022-04-01,2023-07-01,2023-06-01,2,4,5,14,3,5,0,12,5,6,3,14,15,847620,148632,0,135,24.0
041aede5,47,2022-04-01,2023-07-01,2023-07-01,3,2,12,18,3,2,5,17,3,4,6,13,24,1429056,299694,0,192,24.0
041aede5,47,2022-04-01,2023-07-01,2023-08-01,0,6,15,23,4,1,3,9,4,1,3,8,24,1941864,372216,8,192,20.0
041aede5,47,2022-04-01,2023-07-01,2023-09-01,1,0,7,12,2,3,4,11,2,3,9,14,20,1101020,241107,14,20,17.0
041aede5,47,2022-04-01,2023-07-01,2023-10-01,0,5,3,11,1,3,3,9,3,7,3,13,17,429233,109044,52,68,24.0
041aede5,47,2022-04-01,2023-07-01,2023-11-01,3,4,5,17,2,2,9,16,4,4,10,18,24,2113344,298225,18,216,16.0
041aede5,47,2022-04-01,2023-07-01,2023-12-01,1,5,4,15,2,4,0,7,3,5,5,13,16,1478688,369526,39,64,22.0
041aede5,47,2022-04-01,2023-07-01,2024-01-01,2,3,14,21,1,3,8,19,3,7,13,23,22,340340,40686,0,154,28.0
041aede5,47,2022-04-01,2023-07-01,2024-02-01,1,2,11,19,3,1,9,15,3,5,14,22,28,2016756,319619,22,196,29.0
041aede5,47,2022-04-01,2023-07-01,2024-03-01,0,5,18,27,2,3,6,15,3,6,6,15,29,524871,110286,30,0,25.0
041aede5,47,2022-04-01,2023-07-01,2024-04-01,3,1,15,22,4,0,4,19,4,0,4,8,25,602500,132526,16,175,15.0
041aede5,47,2022-04-01,2023-07-01,2024-05-01,0,0,5,10,4,5,7,17,4,9,10,23,15,789015,154853,69,60,20.0
041aede5,47,2022-04-01,2023-07-01,2024-06-01,2,1,12,17,4,3,5,13,4,7,5,16,20,447660,70120,0,180,22.0
041aede5,47,2022-04-01,2023-07-01,2024-07-01,3,1,4,13,2,3,1,9,2,4,1,7,22,61402,11637,7,132,29.0
0439a5fc,41,2021-03-01,2022-05-01,2023-01-01,0,3,11,18,4,0,1,13,4,4,7,15,20,1106880,329664,60,120,29.0
0439a5fc,41,2021-03-01,2022-05-01,2023-02-01,1,3,18,26,2,3,1,7,3,6,7,16,29,526669,135831,32,145,23.0
0439a5fc,41,2021-03-01,2022-05-01,2023-03-01,1,6,4,16,4,5,9,19,6,6,13,25,23,1924893,214559,25,23,0.0
0439a5fc,41,2021-03-01,2022-05-01,2023-04-01,3,0,11,19,3,5,8,17,4,6,9,19,0,0,297184,76,28,0.0
0439a5fc,41,2021-03-01,2022-05-01,2023-05-01,3,3,3,14,0,0,6,12,1,2,11,14,0,0,56583,28,22,29.0
0439a5fc,41,2021-03-01,2022-05-01,2023-06-01,3,0,20,27,2,2,0,20,4,4,5,13,29,2828892,664738,0,174,14.0
0439a5fc,41,2021-03-01,2022-05-01,2023-07-01,2,0,9,12,2,3,1,10,4,4,4,12,14,111832,17704,48,56,16.0
0439a5fc,41,2021-03-01,2022-05-01,2023-08-01,2,1,9,14,2,4,7,14,2,7,11,20,16,50624,14361,60,32,28.0
0439a5fc,41,2021-03-01,2022-05-01,2023-09-01,1,2,14,19,2,3,9,17,3,7,12,22,28,1639904,429293,44,168,23.0
0439a5fc,41,2021-03-01,2022-05-01,2023-10-01,0,0,14,17,4,2,0,7,5,2,1,8,23,438518,76955,8,138,8.0
0439a5fc,41,2021-03-01,2022-05-01,2023-11-01,0,4,0,6,1,3,8,13,3,7,11,21,8,476992,114190,42,40,25.0
0439a5fc,41,2021-03-01,2022-05-01,2023-12-01,1,0,11,17,3,5,8,17,3,9,11,23,25,1081650,253982,69,225,33.0
0439a5fc,41,2021-03-01,2022-05-01,2024-01-01,1,4,19,27,0,1,8,20,1,5,8,14,33,958485,192865,28,297,0.0
0439a5fc,41,2021-03-01,2022-05-01,2024-02-01,2,1,11,19,3,5,6,18,5,9,6,20,0,0,92240,20,144,31.0
0439a5fc,41,2021-03-01,2022-05-01,2024-03-01,1,1,17,24,3,2,2,16,5,5,4,14,31,35929,7173,56,217,20.0
0439a5fc,41,2021-03-01,2022-05-01,2024-04-01,1,0,12,16,1,0,9,13,2,2,15,19,20,1849140,336666,57,60,0.0
0439a5fc,41,2021-03-01,2022-05-01,2024-05-01,3,2,13,20,1,4,3,19,3,6,5,14,0,0,93575,56,92,24.0
0439a5fc,41,2021-03-01,2022-05-01,2024-06-01,3,3,7,17,1,6,7,15,3,7,10,20,24,2245776,671704,40,96,30.0
0439a5fc,41,2021-03-01,2022-05-01,2024-07-01,3,3,17,28,1,4,9,19,2,4,11,17,30,2504340,512246,17,150,16.0
046d7894,35,2019-10-01,2024-02-01,2023-01-01,2,3,15,22,4,4,3,12,5,4,6,15,0,0,13171,0,78,16.0
046d7894,35,2019-10-01,2024-02-01,2023-02-01,3,2,5,15,3,0,3,7,5,2,9,16,16,497600,50396,0,32,27.0
046d7894,35,2019-10-01,2024-02-01,2023-03-01,2,2,13,21,3,5,1,13,3,9,7,19,27,1100736,272667,0,135,32.0
046d7894,35,2019-10-01,2024-02-01,2023-04-01,2,2,15,24,0,1,1,21,1,3,7,11,32,2583040,721148,22,160,7.0
046d7894,35,2019-10-01,2024-02-01,2023-05-01,1,0,2,4,4,6,1,12,5,6,2,13,7,372337,65935,39,56,24.0
046d7894,35,2019-10-01,2024-02-01,2023-06-01,3,1,8,15,2,6,5,14,3,7,9,19,24,2038656,233784,19,48,27.0
046d7894,35,2019-10-01,2024-02-01,2023-07-01,3,5,13,25,0,4,5,11,1,4,11,16,27,891567,135644,0,216,0.0
046d7894,35,2019-10-01,2024-02-01,2023-08-01,2,3,6,16,3,3,9,16,5,5,9,19,0,0,104157,38,160,24.0
046d7894,35,2019-10-01,2024-02-01,2023-09-01,0,3,15,23,2,1,7,22,3,5,11,19,24,448176,82463,19,120,21.0
046d7894,35,2019-10-01,2024-02-01,2023-10-01,2,4,2,12,1,6,7,15,1,10,9,20,21,1536633,309543,80,126,25.0
046d7894,35,2019-10-01,2024-02-01,2023-11-01,2,5,14,23,4,4,6,16,6,7,9,22,25,914675,104290,66,125,17.0
046d7894,35,2019-10-01,2024-02-01,2023-12-01,1,6,2,11,0,2,8,11,0,6,9,15,17,1421098,322844,45,153,31.0
046d7894,35,2019-10-01,2024-02-01,2024-01-01,0,5,19,26,1,5,8,18,1,6,14,21,31,1693809,338529,63,93,21.0
046d7894,35,2019-10-01,2024-02-01,2024-02-01,2,2,6,13,1,3,8,13,3,4,11,18,21,1217244,269405,72,0,30.0
046d7894,35,2019-10-01,2024-02-01,2024-03-01,2,3,18,24,1,4,9,20,1,4,9,14,30,2516130,743484,56,180,18.0
046d7894,35,2019-10-01,2024-02-01,2024-04-01,2,6,4,16,0,0,5,7,2,3,10,15,18,1325682,189976,15,0,22.0
046d7894,35,2019-10-01,2024-02-01,2024-05-01,2,1,12,16,2,4,2,14,4,8,5,17,22,1122088,268272,17,154,36.0
046d7894,35,2019-10-01,2024-02-01,2024-06-01,1,5,18,29,4,0,4,10,4,1,4,9,36,2845332,325521,0,324,18.0
046d7894,35,2019-10-01,2024-02-01,2024-07-01,1,2,6,12,1,5,7,14,3,7,8,18,18,1324278,242474,54,18,14.0
04cd94ce,59,2020-01-01,2023-09-01,2023-01-01,1,1,12,18,3,0,6,12,4,3,12,19,24,748440,104279,57,72,14.0
04cd94ce,59,2020-01-01,2023-09-01,2023-02-01,2,3,0,7,2,4,2,9,3,5,4,12,14,547540,93267,24,112,19.0
04cd94ce,59,2020-01-01,2023-09-01,2023-03-01,3,3,7,16,3,5,4,15,4,6,9,19,19,1248585,170116,76,57,27.0
04cd94ce,59,2020-01-01,2023-09-01,2023-04-01,1,6,10,22,1,1,5,15,1,5,9,15,27,485298,48974,30,54,21.0
04cd94ce,59,2020-01-01,2023-09-01,2023-05-01,2,3,8,16,2,0,5,13,2,0,5,7,21,1355424,144430,21,0,25.0
04cd94ce,59,2020-01-01,2023-09-01,2023-06-01,2,2,11,17,1,1,1,4,2,5,6,13,25,742975,190514,52,150,30.0
04cd94ce,59,2020-01-01,2023-09-01,2023-07-01,1,0,19,24,4,5,6,18,4,6,10,20,30,2181600,612550,0,90,13.0
04cd94ce,59,2020-01-01,2023-09-01,2023-08-01,2,4,3,10,0,2,6,9,1,3,10,14,13,1111682,232103,0,39,20.0
04cd94ce,59,2020-01-01,2023-09-01,2023-09-01,0,0,10,15,1,5,3,13,1,8,8,17,20,356480,52614,17,0,16.0
04cd94ce,59,2020-01-01,2023-09-01,2023-10-01,2,2,0,9,1,0,4,6,2,0,5,7,16,120528,22104,0,16,19.0
04cd94ce,59,2020-01-01,2023-09-01,2023-11-01,1,1,8,13,3,1,5,10,3,4,5,12,19,1171635,231474,12,38,11.0
04cd94ce,59,2020-01-01,2023-09-01,2023-12-01,0,0,0,4,4,1,9,15,4,3,11,18,11,145640,40001,18,88,26.0
04cd94ce,59,2020-01-01,2023-09-01,2024-01-01,3,4,7,19,4,3,7,15,6,5,13,24,26,866216,152740,96,156,0.0
04cd94ce,59,2020-01-01,2023-09-01,2024-02-01,2,1,0,4,4,6,5,16,5,7,9,21,0,0,26187,42,27,20.0
04cd94ce,59,2020-01-01,2023-09-01,2024-03-01,1,1,7,14,1,4,0,8,3,5,0,8,20,1880440,419518,24,160,18.0
04cd94ce,59,2020-01-01,2023-09-01,2024-04-01,2,5,5,15,1,2,2,14,1,4,7,12,18,1676322,279794,0,144,38.0
04cd94ce,59,2020-01-01,2023-09-01,2024-05-01,3,5,19,30,2,5,5,21,2,6,8,16,38,559056,80863,32,38,0.0
04cd94ce,59,2020-01-01,2023-09-01,2024-06-01,3,0,9,15,0,5,9,15,2,8,11,21,0,0,116782,84,72,27.0
04cd94ce,59,2020-01-01,2023-09-01,2024-07-01,3,3,15,23,1,1,6,16,2,3,11,16,27,1601235,364459,0,27,35.0
04f897f5,38,2020-10-01,2022-04-01,2023-01-01,2,1,2,6,2,3,4,10,4,5,4,13,8,294688,83850,13,8,35.0
04f897f5,38,2020-10-01,2022-04-01,2023-02-01,1,2,20,28,2,0,7,10,2,0,11,13,35,1173655,163753,26,210,16.0
04f897f5,38,2020-10-01,2022-04-01,2023-03-01,0,6,6,13,3,6,2,12,4,9,6,19,16,1375744,324291,0,128,12.0
04f897f5,38,2020-10-01,2022-04-01,2023-04-01,0,4,3,8,4,2,5,12,4,4,10,18,12,209640,50361,18,24,22.0
04f897f5,38,2020-10-01,2022-04-01,2023-05-01,1,4,6,16,1,3,6,11,1,4,7,12,22,661606,92822,12,44,0.0
04f897f5,38,2020-10-01,2022-04-01,2023-06-01,2,4,13,23,4,3,5,21,6,7,10,23,0,0,42837,23,234,19.0
04f897f5,38,2020-10-01,2022-04-01,2023-07-01,3,5,2,15,4,5,8,18,4,5,14,23,19,35910,5962,92,114,10.0
04f897f5,38,2020-10-01,2022-04-01,2023-08-01,1,4,0,9,0,5,0,8,2,7,2,11,10,569030,157205,44,10,20.0
04f897f5,38,2020-10-01,2022-04-01,2023-09-01,0,1,5,11,3,1,7,12,3,3,8,14,20,1166480,145559,28,60,30.0
04f897f5,38,2020-10-01,2022-04-01,2023-10-01,2,5,12,24,1,2,0,5,3,4,1,8,30,2797110,613025,8,150,0.0
04f897f5,38,2020-10-01,2022-04-01,2023-11-01,3,0,0,5,1,3,7,12,1,7,12,20,0,0,198576,40,36,16.0
04f897f5,38,2020-10-01,2022-04-01,2023-12-01,2,2,0,8,0,1,0,2,1,4,4,9,16,1250800,213702,9,32,23.0
04f897f5,38,2020-10-01,2022-04-01,2024-01-01,1,3,10,16,3,2,3,10,3,2,4,9,23,1012851,171880,9,184,28.0
04f897f5,38,2020-10-01,2022-04-01,2024-02-01,3,6,5,19,0,2,7,13,2,2,10,14,28,366464,93878,28,196,20.0
04f897f5,38,2020-10-01,2022-04-01,2024-03-01,0,2,14,19,4,5,6,17,4,9,11,24,20,517940,77003,72,20,30.0
04f897f5,38,2020-10-01,2022-04-01,2024-04-01,3,3,12,23,0,0,2,22,2,2,2,6,30,1923330,379226,18,240,22.0
04f897f5,38,2020-10-01,2022-04-01,2024-05-01,2,2,8,13,3,2,6,12,4,4,10,18,22,477576,113237,72,44,17.0
04f897f5,38,2020-10-01,2022-04-01,2024-06-01,2,2,7,14,3,4,9,17,5,8,9,22,17,559997,68753,88,85,20.0
04f897f5,38,2020-10-01,2022-04-01,2024-07-01,0,0,11,16,3,3,2,15,5,6,8,19,20,930320,171609,19,180,15.0
0522b331,47,2021-07-01,2022-12-01,2023-01-01,1,2,17,22,0,4,5,13,0,8,10,18,31,2065313,588773,36,62,24.0
0522b331,47,2021-07-01,2022-12-01,2023-02-01,0,5,9,19,3,2,7,14,5,3,13,21,24,349920,80747,21,120,23.0
0522b331,47,2021-07-01,2022-12-01,2023-03-01,3,3,12,22,2,1,1,20,3,3,6,12,23,23966,3320,12,0,22.0
0522b331,47,2021-07-01,2022-12-01,2023-04-01,2,1,6,14,0,6,4,11,1,6,4,11,22,694518,137530,44,154,17.0
0522b331,47,2021-07-01,2022-12-01,2023-05-01,3,5,4,16,4,4,0,12,5,5,2,12,17,1510178,230511,48,0,32.0
0522b331,47,2021-07-01,2022-12-01,2023-06-01,3,3,18,25,1,2,2,11,2,3,3,8,32,2422720,622568,16,0,22.0
0522b331,47,2021-07-01,2022-12-01,2023-07-01,0,2,16,20,3,0,3,15,4,3,7,14,22,908798,256036,14,22,33.0
0522b331,47,2021-07-01,2022-12-01,2023-08-01,2,4,15,25,0,1,4,21,2,2,7,11,33,2454903,250028,22,264,19.0
0522b331,47,2021-07-01,2022-12-01,2023-09-01,3,6,3,14,2,4,1,13,2,7,5,14,19,1780965,199115,14,38,15.0
0522b331,47,2021-07-01,2022-12-01,2023-10-01,1,3,3,8,3,0,0,5,3,0,1,4,15,433950,115563,8,105,24.0
0522b331,47,2021-07-01,2022-12-01,2023-11-01,0,2,11,16,0,1,6,10,2,5,7,14,24,256416,32588,28,192,0.0
0522b331,47,2021-07-01,2022-12-01,2023-12-01,2,6,4,15,1,0,4,12,3,0,4,7,0,0,84560,7,57,24.0
0522b331,47,2021-07-01,2022-12-01,2024-01-01,2,2,10,19,4,1,7,15,6,5,11,22,24,2026776,306900,66,120,30.0
0522b331,47,2021-07-01,2022-12-01,2024-02-01,3,6,12,22,2,4,4,14,2,6,5,13,30,1787430,326367,26,150,22.0
0522b331,47,2021-07-01,2022-12-01,2024-03-01,3,6,7,21,1,5,0,12,1,6,3,10,22,1079342,171005,30,22,13.0
0522b331,47,2021-07-01,2022-12-01,2024-04-01,3,0,2,8,1,1,8,11,1,3,9,13,13,787891,210863,39,117,14.0
0522b331,47,2021-07-01,2022-12-01,2024-05-01,3,2,1,7,2,1,2,6,2,3,7,12,14,1042594,289446,24,112,0.0
0522b331,47,2021-07-01,2022-12-01,2024-06-01,0,5,3,9,4,4,4,13,6,6,5,17,0,0,64697,17,50,29.0
0522b331,47,2021-07-01,2022-12-01,2024-07-01,3,4,15,27,3,3,5,25,4,3,11,18,29,765049,123904,18,58,10.0
05339eaf,21,2023-12-01,2024-02-01,2024-01-01,0,1,0,6,4,5,6,16,4,7,11,22,0,0,290906,0,105,16.0
05339eaf,21,2023-12-01,2024-02-01,2024-02-01,3,0,3,7,1,0,6,8,1,4,6,11,16,376576,70727,33,64,25.0
05339eaf,21,2023-12-01,2024-02-01,2024-03-01,3,3,9,17,3,0,4,16,4,1,9,14,25,843450,211681,28,175,17.0
05339eaf,21,2023-12-01,2024-02-01,2024-04-01,1,6,2,10,4,3,7,15,5,3,8,16,17,1275068,230817,0,85,28.0
05339eaf,21,2023-12-01,2024-02-01,2024-05-01,1,2,13,21,2,0,9,18,2,0,10,12,28,2768024,632658,0,196,15.0
05339eaf,21,2023-12-01,2024-02-01,2024-06-01,0,0,8,9,1,6,3,11,2,10,5,17,15,165000,46083,68,90,32.0
05339eaf,21,2023-12-01,2024-02-01,2024-07-01,3,6,16,29,2,3,4,11,2,6,10,18,32,1339040,206674,72,64,23.0
057dd1b3,36,2022-07-01,2022-08-01,2023-01-01,2,4,0,11,2,3,9,15,4,5,12,21,12,1033716,257603,21,36,0.0
057dd1b3,36,2022-07-01,2022-08-01,2023-02-01,2,2,18,24,3,1,5,20,4,3,5,12,0,0,294258,36,93,20.0
057dd1b3,36,2022-07-01,2022-08-01,2023-03-01,3,0,11,16,2,6,2,13,4,8,8,20,20,1579760,180259,0,40,26.0
057dd1b3,36,2022-07-01,2022-08-01,2023-04-01,0,2,13,20,2,2,5,13,2,3,9,14,26,613340,94749,42,26,14.0
057dd1b3,36,2022-07-01,2022-08-01,2023-05-01,1,0,6,11,2,4,8,15,4,4,8,16,14,1346968,387491,48,0,19.0
057dd1b3,36,2022-07-01,2022-08-01,2023-06-01,1,2,4,11,0,6,5,12,2,10,5,17,19,1739545,241729,51,152,0.0
057dd1b3,36,2022-07-01,2022-08-01,2023-07-01,2,6,18,28,3,6,6,26,3,8,10,21,0,0,50161,0,105,21.0
057dd1b3,36,2022-07-01,2022-08-01,2023-08-01,0,2,17,20,4,0,6,13,4,3,12,19,21,115332,12832,57,147,24.0
057dd1b3,36,2022-07-01,2022-08-01,2023-09-01,0,1,15,19,1,1,5,14,3,4,6,13,24,465504,139552,52,216,21.0
057dd1b3,36,2022-07-01,2022-08-01,2023-10-01,0,0,12,13,4,1,4,11,6,4,10,20,21,353094,80707,0,189,12.0
057dd1b3,36,2022-07-01,2022-08-01,2023-11-01,2,5,0,10,1,6,4,12,3,10,5,18,12,147648,34729,18,108,15.0
057dd1b3,36,2022-07-01,2022-08-01,2023-12-01,3,0,5,9,1,2,8,12,1,4,10,15,15,715110,79327,45,75,13.0
057dd1b3,36,2022-07-01,2022-08-01,2024-01-01,0,4,2,9,2,1,9,13,2,1,13,16,13,1182714,204145,64,78,14.0
057dd1b3,36,2022-07-01,2022-08-01,2024-02-01,3,2,2,9,0,1,5,8,0,3,7,10,14,1273860,301019,20,0,31.0
057dd1b3,36,2022-07-01,2022-08-01,2024-03-01,2,2,17,23,2,5,7,21,3,5,12,20,31,2019960,469324,40,279,0.0
057dd1b3,36,2022-07-01,2022-08-01,2024-04-01,3,6,13,25,2,2,1,9,4,3,1,8,0,0,143187,24,28,16.0
057dd1b3,36,2022-07-01,2022-08-01,2024-05-01,1,6,0,12,4,0,8,13,6,3,10,19,16,1565968,268738,0,112,29.0
057dd1b3,36,2022-07-01,2022-08-01,2024-06-01,3,5,15,25,0,6,2,23,0,9,3,12,29,2674931,530464,12,145,22.0
057dd1b3,36,2022-07-01,2022-08-01,2024-07-01,0,4,15,20,0,2,2,14,1,3,5,9,22,777502,82990,18,88,31.0
0599fb2d,39,2019-05-01,2024-04-01,2023-01-01,3,6,1,11,2,2,1,6,3,2,7,12,15,252345,49212,36,45,32.0
0599fb2d,39,2019-05-01,2024-04-01,2023-02-01,2,5,16,25,0,1,6,24,2,5,9,16,32,138144,29222,48,128,28.0
0599fb2d,39,2019-05-01,2024-04-01,2023-03-01,0,6,16,24,4,4,2,23,5,7,5,17,28,2287348,673972,51,168,36.0
0599fb2d,39,2019-05-01,2024-04-01,2023-04-01,0,3,20,27,2,1,1,9,4,2,2,8,36,3435768,955926,8,324,31.0
0599fb2d,39,2019-05-01,2024-04-01,2023-05-01,1,2,18,26,0,3,0,10,1,7,5,13,31,2698984,281691,52,279,37.0
0599fb2d,39,2019-05-01,2024-04-01,2023-06-01,0,5,19,29,2,6,2,14,3,6,6,15,37,1872089,349271,0,111,22.0
0599fb2d,39,2019-05-01,2024-04-01,2023-07-01,1,3,9,14,0,6,9,16,2,10,12,24,22,1665620,183387,0,88,30.0
0599fb2d,39,2019-05-01,2024-04-01,2023-08-01,3,4,17,25,4,2,0,7,4,4,1,9,30,2878560,545516,0,150,30.0
0599fb2d,39,2019-05-01,2024-04-01,2023-09-01,0,6,19,29,3,4,1,24,5,6,5,16,30,2474820,640573,64,30,14.0
0599fb2d,39,2019-05-01,2024-04-01,2023-10-01,2,2,6,12,1,2,3,7,1,4,9,14,14,1398292,332328,28,0,37.0
